essay_id,sentence,dep_---,dep_IDF,dep_MOD,dep_OBJ,dep_PRD,dep_SBJ,dep_TMZ,dep_TPC,pos_ADJ,pos_ADP,pos_ADV,pos_AUX,pos_CCONJ,pos_DET,pos_INTJ,pos_NOUN,pos_NUM,pos_PART,pos_PRON,pos_PROPN,pos_PUNCT,pos_SCONJ,pos_VERB,pos_X,depPOS_---(ADJ),depPOS_---(ADP),depPOS_---(ADV),depPOS_---(CCONJ),depPOS_---(DET),depPOS_---(NOUN),depPOS_---(PRON),depPOS_---(PROPN),depPOS_---(PUNCT),depPOS_---(SCONJ),depPOS_---(VERB),depPOS_IDF(ADJ),depPOS_IDF(ADP),depPOS_IDF(ADV),depPOS_IDF(DET),depPOS_IDF(NOUN),depPOS_IDF(NUM),depPOS_IDF(PRON),depPOS_IDF(PROPN),depPOS_IDF(SCONJ),depPOS_IDF(VERB),depPOS_MOD(ADJ),depPOS_MOD(ADP),depPOS_MOD(ADV),depPOS_MOD(AUX),depPOS_MOD(CCONJ),depPOS_MOD(DET),depPOS_MOD(INTJ),depPOS_MOD(NOUN),depPOS_MOD(NUM),depPOS_MOD(PART),depPOS_MOD(PRON),depPOS_MOD(PROPN),depPOS_MOD(PUNCT),depPOS_MOD(SCONJ),depPOS_MOD(VERB),depPOS_MOD(X),depPOS_OBJ(ADJ),depPOS_OBJ(ADP),depPOS_OBJ(ADV),depPOS_OBJ(CCONJ),depPOS_OBJ(DET),depPOS_OBJ(INTJ),depPOS_OBJ(NOUN),depPOS_OBJ(NUM),depPOS_OBJ(PART),depPOS_OBJ(PRON),depPOS_OBJ(PROPN),depPOS_OBJ(SCONJ),depPOS_OBJ(VERB),depPOS_PRD(ADJ),depPOS_PRD(ADP),depPOS_PRD(ADV),depPOS_PRD(CCONJ),depPOS_PRD(NOUN),depPOS_PRD(NUM),depPOS_PRD(PRON),depPOS_PRD(PROPN),depPOS_PRD(SCONJ),depPOS_PRD(VERB),depPOS_PRD(X),depPOS_SBJ(ADJ),depPOS_SBJ(DET),depPOS_SBJ(NOUN),depPOS_SBJ(NUM),depPOS_SBJ(PRON),depPOS_SBJ(PROPN),depPOS_SBJ(SCONJ),depPOS_SBJ(VERB),depPOS_TMZ(NOUN),depPOS_TPC(ADJ),depPOS_TPC(ADP),depPOS_TPC(DET),depPOS_TPC(NOUN),depPOS_TPC(PRON),depPOS_TPC(PROPN)
AR-130-82310-8,"ف+ ثقافة التسامح أمر جميل في +ها أنت تعطي فرصة و+ ممكن أن يتغير ب+ سبب +ها الناس , و+ أنت ب+ إمكان +ك أن تتغير , الفرصة ل+ الجميع ل+ أن الجميع يخطئون .",1,3,11,11,1,7,0,1,2,5,0,0,2,0,0,10,0,0,5,0,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,3,1,1,0,1,2,0,0,0,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,0
AR-130-82310-9,"ل+ تعزيز ثقافة التسامح يجب على +نا أن نبدأ أولا ب+ نفس +نا و+ بعد +ها ننصح الآخرين ب+ تصليح علاقة +هم مع الناس , و+ إذا كل شخص فعل هذا س+ يقل الكره .",1,8,13,10,0,3,0,0,2,4,0,1,2,1,0,12,0,0,4,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,1,4,0,1,2,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,1,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
AR-130-82310-10,يجب أيضا على +نا أن نضع برامج تنصح الآخرين ب+ التسامح .,1,0,5,5,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AR-130-82310-11,الكثير يستخدم الآن اليوتيوب و+ هكذا لو جعلنا يوما مخصصا البعض س+ يتشجع ل+ فعل +ها و+ هكذا س+ ننشر المحبة بين الناس .,1,2,12,7,0,2,0,0,2,1,2,2,2,0,0,7,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,2,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82421-1,"إن الحل الوحيد ل+ تعزيز ثقافة التسامح في المجتمع هو أن تكون متسامحا مع الجميع , و+ أيضا البعد عن الغش و+ الخراب ل+ أن +ه س+ يسبب العداوة بين الناس .",1,4,14,8,3,2,0,0,2,4,1,1,3,0,0,13,0,0,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,1,1,2,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-82421-2,"التسامح هو شيء جميل ل+ أن +ه سر السعادة و+ رضا الله , و+ من دون التسامح س+ يكون الكون مليئا ب+ الحقد و+ الكراهية و+ النزاعات بين الناس كل +هم .",1,5,14,7,2,2,0,1,2,3,0,1,4,0,0,14,0,0,3,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,3,0,1,4,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
AR-130-82421-3,الله سبحان +ه و+ تعالى أمر +نا ب+ التسامح ل+ أن +ه أن لم تتسامح س+ تكون حياة +ك غير سعيدة و+ جميلة .,1,3,9,6,2,3,0,0,2,2,0,1,2,0,0,4,0,1,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,1,2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
AR-130-82421-4,إذا عززنا التسامح في المجتمع مثل نشر المحبة بين +هم أو فعل الخير مع +هم س+ تكون الحياة جميلة و+ مليئة ب+ الفرح و+ السعادة .,1,5,11,7,1,1,0,0,2,2,0,1,3,0,0,12,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,2,0,1,3,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82421-5,"أنا جربت أن أكون متسامحة مع الناس الذين سببوا الكثير من المشاكل في حياة +ي , و+ هذا أدى إلى الشعور ب+ الراحة في قلب +ي و+ السعادة , و+ أيضا توفقت في دراسة +ي و+ أصبحت حياة +ي ناجحة و+ قلت ل+ نفس +ي أن الشيء الذي فعلت +ه كان الشيء الصحيح , ل+ أن +ه في النهاية لست أنا التي س+ تحاسب الناس بل الله سبحان +ه و+ تعالى الذي س+ يحاسب الناس يوم القيامة .",1,8,33,23,6,7,0,0,4,9,1,2,7,1,0,19,0,0,14,1,4,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,1,9,1,2,7,0,0,3,0,0,2,0,4,0,4,0,1,0,0,0,0,0,11,0,0,2,0,3,6,2,0,0,0,1,0,1,0,0,2,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0
AR-130-82421-6,"ف+ يجب على الإنسان أن يتسامح مع الناس حتى لا ينتشر الكون ب+ الكراهية و+ الحقد و+ الأشياء السيئة , و+ يتذكر أن التسامح هو الحل الوحيد ل+ الشعور ب+ الراحة النفسية في قلب الإنسان .",1,2,17,12,1,3,0,0,3,5,0,0,4,0,0,13,0,1,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,5,0,0,4,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
AR-130-82659-1,تعد مواقع التواصل الاجتماعي من أشهر الوسائل الموجودة في العصر .,1,2,5,2,0,1,0,0,3,2,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82659-2,أشهر موقع تواصل حالي هو الفيسبوك و+ من بعد +ه الانستجرام .,1,3,3,2,0,2,0,1,2,1,0,0,1,0,0,3,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
AR-130-82659-3,"و+ يعتبر الناس هذه الوسائل ك+ شيء جيد , و+ لكن في الحقيقة منذ انتشرت هذه الوسائل توقف الناس عن التجمع مع بعض +هم و+ قطعوا صلة الرحم و+ اعتبروا هذه الوسائل ك+ طريقة أسهل ل+ كي يباركوا ل+ الناس و+ يهنئوا +هم بدلا أن يحضروا .",1,5,22,16,0,3,0,0,2,6,0,0,6,3,0,16,0,0,2,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,2,6,0,0,6,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82659-4,"سببت هذه الوسائل الإدمان ل+ بعض الناس و+ أصبح لدى +هم هوس ب+ الشهرة ب+ سبب هذه الوسائل , و+ لكن هنالك الكثيرون الذين يكسبون رزق +هم من هذه الوسائل من خلال التصوير و+ قيام الدعايات ل+ المتاجر و+ المطاعم .",1,6,18,12,1,3,0,0,1,6,1,0,5,3,0,17,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,6,0,0,5,3,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82659-5,وسائل التواصل الاجتماعي ممتعة و+ لكن ل +ها حدود .,1,1,4,2,0,2,0,0,2,1,0,0,2,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82659-6,لا يجوز ل+ الناس الانقطاع عن بعض +هم البعض ب+ سبب هذه الوسائل و+ يجب على +هم زيارة البعض حتى لا تنقطع صلة الرحم .,1,4,11,6,0,3,0,0,0,4,0,0,1,1,0,10,0,2,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,4,0,0,1,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82673-1,إن التواصل الاجتماعي ل +ه إثر كبير على حياة الفرد و+ المجتمع .,1,1,5,3,1,2,0,0,2,2,0,0,2,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82673-2,و+ لكن مثل باقي الأشياء ل +ه طرف إيجابي و+ سلبي .,1,2,6,2,0,1,0,0,2,1,0,0,3,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82673-3,الكثير من الأطفال حول العالم يتأثرون من هذه البرامج و+ أن +ها تسبب ل +هم مشاكل مثل التنمر و+ هذا سوف يؤثر على +هم و+ على حياة +هم أكثر ب+ شكل إثر +ه كبير .,1,4,15,10,1,4,0,0,2,6,0,1,3,2,0,10,0,0,5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,5,0,1,3,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-82673-4,"و+ الجلوس على الهاتف طوال اليوم يسبب أمراضا في الظهر و+ العيون , و+ إن +ه ضار ل+ الكبار و+ ل+ الصغار .",1,1,10,8,1,2,0,0,1,4,0,0,5,0,0,9,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-82673-5,مع ازدهار التواصل الاجتماعي كل شيء تغير و+ الناس أصبحوا مهووسين ب+ هذه البرامج .,1,3,6,2,1,2,0,0,2,1,0,0,1,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82673-6,"إثر +ها السلبي على حياة الفرد و+ المجتمع أكثر من إثر +ها الإيجابي حيث قام الناس لا يهتمون ب+ شيء سوى الشهرة , و+ هذا الشيء أثر على الصغار في السن و+ حتى طموحات +هم أصبحت متشابهة .",1,5,19,8,1,4,0,0,4,5,1,0,3,1,0,13,0,2,3,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,5,1,0,3,1,0,1,0,2,0,0,2,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82673-7,و+ لكن مثل ما ذكرت ف+ كل شيء سلبي في الحياة ل +ه طرف إيجابي .,1,2,9,2,0,1,0,1,2,2,0,0,3,0,0,5,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AR-130-82673-8,"و+ الطرف الإيجابي هو أن الناس يمكن +هم التواصل ب+ طريقة أسهل عبر البرامج , و+ مثلا ل+ الطلاب الذين يعيشون خارج الدولة يمكن +هم أن يتواصلوا مع أهالي +هم عبر برنامج "" سكايب "" حتى لا يشعروا ب+ الغربة .",1,6,20,9,1,4,0,0,2,3,0,0,2,0,0,15,0,1,5,1,4,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,2,3,0,0,2,0,0,5,0,1,2,0,4,0,1,0,0,0,0,0,0,0,3,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
AR-130-82673-9,و+ التواصل الاجتماعي غير طرق التسوق و+ أصبح الناس يتسوقون و+ هم جالسين في بيوت +هم .,1,2,6,4,1,3,0,0,2,1,0,0,2,0,0,5,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-82673-10,في النهاية كل شيء يعتمد على كيف يختار الإنسان أن يستخدم هذه البرامج .,1,1,5,5,0,2,0,0,0,2,1,0,0,1,0,5,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82789-1,ظهرت في الآونة الأخيرة أجهزة إلكترونية من ضمن +ها برامج التواصل الاجتماعي .,1,2,6,2,0,2,0,0,3,2,0,0,0,0,0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82789-2,"هذه الأجهزة الذكية أصبحت جزءا مهما في حياة +نا اليومية , ف+ تل +ك الأجهزة جعلت القيام ب+ أعمال +نا أسهل و+ التواصل مع أحباب +نا أسهل و+ لكن مع الإيجابيات تأتي السلبيات .",1,5,16,7,1,4,0,0,5,2,0,0,4,1,0,13,0,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,4,2,0,0,4,1,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82789-3,ف+ أصبح الصغار و+ الكبار مهووسين ب+ الوسائل الاجتماعية ب+ حد كبير ف+ ذلك أدى ل+ مشاكل صحية مثل قلة النوم و+ فقدان الذاكرة و+ الخمول و+ الأمراض .,1,3,14,8,1,2,0,0,4,3,0,0,6,1,0,12,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82789-4,"و+ لا تقتصر المشاكل فقط على الجسد بل أيضا على النفس , ف+ هناك العديد من الأطفال و+ المراهقين الذين يعانون من الرهاب الاجتماعي و+ قلة الثقة ب+ النفس و+ عدم تحمل المسؤولية .",1,3,17,11,0,2,0,0,2,5,3,0,6,0,0,11,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,4,1,0,6,0,0,0,0,1,1,0,2,0,1,0,0,1,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-82789-5,و+ لكن إذا تعلم المرء حد +ه مع تلك الأجهزة و+ قام الأهالي ب+ تقليل وقت استخدام أبناء +هم ل+ الحاسوب ف+ سوف تتقلص تلك العادات السيئة .,1,6,13,5,0,3,0,0,1,2,0,0,3,2,0,11,0,1,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,2,0,0,3,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-83139-1,تطورت وسائل التواصل الاجتماعي عبر السنين خاصة في هذا الزمان فل +ها آثار على الفرد و+ المجتمع .,1,2,9,4,0,2,0,0,2,2,0,0,1,1,0,8,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-83139-2,"أولا : يشعر الفرد ب+ أن +ه لا ينتمي إلى هذا المجتمع ل+ أن +ه يقارن نفس +ه مع زملاء +ه ف+ يقول ل+ نفس +ه "" لماذا هذا الفلان لدى +ه هذا و+ هذا و+ أنا لا "" .",1,5,17,9,2,5,0,1,1,4,1,0,3,4,1,8,0,1,7,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,4,1,0,3,2,0,1,0,1,0,0,4,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0
AR-130-83139-3,"ثانيا : ليس ل+ الفرد خصوصية ل+ أن +ه ينشر كل شيء عن +ه ف+ إذا سافر قال ل+ الناس , و+ إذا اشترى سيارة قال ل+ الناس .",1,1,12,11,2,2,0,0,1,5,0,0,2,0,0,7,0,0,2,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-83139-4,ثالثا : إن التواصل الاجتماعي ينتج المحبة بين المجتمعات ل+ أن +نا نتعرف على أشخاص من دول أخرى .,1,1,9,4,2,2,0,0,3,3,0,0,1,0,0,6,0,0,1,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-83139-5,في النهاية إن التواصل الاجتماعي شيء مفيد لكن ل+ درجة معينة و+ يجب على +نا أن لا نعتمد +ه .,1,0,9,7,1,2,0,0,3,3,0,0,3,0,0,4,0,1,2,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AR-130-83165-1,"تعتبر وسائل التواصل الاجتماعي جزءا كبيرا من حياة +نا الحالية , ف+ في القرن الواحد العشرين وصلت التكنولوجيا ل+ أعلى مراحل تطور +ها و+ لا يمكن +نا الاستغناء عن +ها .",1,6,13,9,0,2,0,0,5,4,0,0,2,0,0,9,1,1,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,0,3,4,0,0,2,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-83165-2,"وسائل التواصل الاجتماعي سلاح ذو حدين , ل +ه آثار إيجابية و+ سلبية على الفرد و+ المجتمع على حسب طريقة استعمال +ها .",1,5,10,5,0,2,0,0,3,3,0,0,2,0,0,10,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,3,0,0,2,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-83165-3,"من آثار وسائل التواصل الاجتماعية الإيجابية متابعة ملهمين و+ ناجحين من شتى البلدان , و+ تواصل الأفراد على مختلف الشخصيات و+ الجنسيات ل+ التعرف على ثقافات مختلفة ب+ طريقة سهلة و+ سريعة , من +ما ينمي التفكير و+ يوسع مدارك الشخص و+ توعية +ه على العالم ب+ شكل عام .",1,8,23,17,0,1,0,0,9,9,0,0,6,0,0,19,0,0,2,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,5,8,0,0,6,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-83165-4,و+ في نفس الوقت ممكن أن يكون هناك إثر سلبي على الفرد إذا كان يتعلم أو يتأثر فكريا ب+ أفكار خاطئة و+ غير ملائمة ل+ ثقافة +ه و+ عادات +ه و+ أخلاقيات +ه .,1,5,13,11,2,2,0,0,5,4,1,0,5,0,0,9,0,0,3,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AR-130-83165-5,أثر التواصل الاجتماعي على المجتمع يحسب على طريقة استعمال الأفراد ل +ه .,1,3,5,3,0,1,0,0,1,3,0,0,0,0,0,5,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AR-130-83165-6,ف+ إذا كان الأفراد يستعملون +ه ل+ تطوير ذات +هم و+ الحصول على منافع +ه ف+ يصبح إثر وسائل التواصل إيجابيا على المجتمع .,1,5,9,6,2,1,0,0,1,3,0,0,2,0,0,9,0,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
